revenue,num_purchases,purchase,ab_group,av_site visit
0,0,0,A,8.223611434
0,0,0,A,8.638618414
0,0,0,A,6.305046003
20.321865,2,1,A,9.476062946
0,0,0,A,7.048275979
0,0,0,A,8.643115866
0,0,0,A,8.709418029
0,0,0,A,9.168712854
0,0,0,A,9.652859621
0,0,0,A,5.239763954
0,0,0,A,6.203844254
0,0,0,A,7.366867425
0,0,0,A,5.378871169
0,0,0,A,7.68358986
0,0,0,A,12.0264498
0,0,0,A,7.534200808
0,0,0,A,6.51211521
0,0,0,A,6.932745141
0,0,0,A,5.171115294
0,0,0,A,7.728859959
0,0,0,A,2.686030161
0,0,0,A,10.35934601
0,0,0,A,6.798392309
0,0,0,A,13.21337676
0,0,0,A,7.767586243
13.594611,1,1,A,3.983369783
0,0,0,A,8.049520506
0,0,0,A,7.988029569
0,0,0,A,9.773003871
6.99,1,1,A,7.147547325
0,0,0,A,7.818065473
0,0,0,A,6.030251274
0,0,0,A,9.520796443
0,0,0,A,10.88923581
0,0,0,A,6.288934305
0,0,0,A,7.264458322
0,0,0,A,8.527278073
0,0,0,A,7.685213308
0,0,0,A,5.193084139
0,0,0,A,7.210375219
0,0,0,A,9.153628884
0,0,0,A,11.7962385
0,0,0,A,3.61401489
0,0,0,A,9.779020178
0,0,0,A,7.215761702
0,0,0,A,6.573678906
0,0,0,A,7.630784598
0,0,0,A,8.723792593
0,0,0,A,6.935348569
0,0,0,A,6.083261173
0,0,0,A,11.41661541
0,0,0,A,7.202069259
0,0,0,A,7.381191967
0,0,0,A,9.583301466
0,0,0,A,7.290101525
0,0,0,A,6.458343609
0,0,0,A,9.131359906
0,0,0,B,5.164217623
0,0,0,B,6.461734597
0,0,0,B,8.932531568
0,0,0,B,5.227127371
0,0,0,B,4.368296072
0,0,0,B,7.697956175
0,0,0,B,11.12651473
0,0,0,B,5.264857759
0,0,0,B,6.332254383
0,0,0,B,6.073307599
0,0,0,B,6.281750143
0,0,0,B,9.128291208
0,0,0,B,11.33839971
0,0,0,B,13.43052857
0,0,0,B,12.16180165
0,0,0,B,2.186609276
0,0,0,B,7.834598659
0,0,0,B,6.000493454
0,0,0,B,4.402847776
0,0,0,B,5.940394044
0,0,0,B,5.929234544
0,0,0,B,0.56212441
0,0,0,B,12.68665285
0,0,0,B,9.036032065
0,0,0,B,12.04465873
0,0,0,B,5.809103936
0,0,0,B,4.431105776
0,0,0,B,4.713822204
0,0,0,B,10.68647391
0,0,0,B,2.292874637
0,0,0,B,9.594725566
0,0,0,B,-1.403293641
0,0,0,B,3.298703018
0,0,0,B,13.31969754
0,0,0,B,9.476500349
0,0,0,B,4.043433659
0,0,0,B,5.003750925
0,0,0,B,6.588718247
0,0,0,B,0.28742063
0,0,0,B,1.078990249
0,0,0,B,5.098756742
0,0,0,B,17.95944838
0,0,0,B,2.955123204
0,0,0,B,2.974868334
0,0,0,B,13.11135049
0,0,0,B,3.645265974
0,0,0,B,3.789907464
0,0,0,B,6.643242454
0,0,0,B,5.792678462
0,0,0,B,7.729870344
0,0,0,B,10.45975507
0,0,0,B,4.473633748
0,0,0,B,2.327135303
0,0,0,B,3.282404873
0,0,0,B,8.539684427
0,0,0,B,4.080850271
0,0,0,B,4.893361006
0,0,0,B,9.223065103
0,0,0,B,13.72826075
0,0,0,B,5.387816895
0,0,0,B,7.810624379
0,0,0,B,11.70095159
0,0,0,B,11.86650691
0,0,0,B,9.572024578
0,0,0,B,3.315410435
0,0,0,B,7.733280949
0,0,0,B,9.603311196
0,0,0,B,4.33005182
0,0,0,B,14.40456101
0,0,0,B,8.029939931
0,0,0,B,4.027080945
0,0,0,B,8.814106263
0,0,0,B,4.307914719
0,0,0,B,7.714372554
0,0,0,B,8.233634912
0,0,0,B,6.933853296
0,0,0,B,3.200941432
0,0,0,B,8.456265573
0,0,0,B,18.54603609
0,0,0,B,3.719444362
0,0,0,B,6.254888217
0,0,0,B,8.956751412
0,0,0,B,6.77784767
0,0,0,B,12.26073648
0,0,0,B,2.31720362
0,0,0,B,9.140860425
0,0,0,B,7.16797997
0,0,0,B,4.400546754
0,0,0,B,6.947632141
0,0,0,B,12.02883352
0,0,0,B,5.415551936
0,0,0,B,7.331229721
0,0,0,B,5.507542778
0,0,0,B,5.603626346
0,0,0,B,7.561109055
0,0,0,B,11.87089067
0,0,0,B,13.12666639
0,0,0,B,9.351340236
0,0,0,B,9.765965228
0,0,0,B,7.276987457
0,0,0,B,1.870823621
0.25945,1,1,B,8.932190508
0,0,0,B,7.701671461
0,0,0,B,10.83649506
0,0,0,B,5.882272785
0,0,0,B,11.89922143
0,0,0,B,9.161505954
0,0,0,B,4.655614543
0,0,0,B,1.175305738
0,0,0,B,14.0084215
0,0,0,B,6.435709406
0,0,0,B,2.196941136
0,0,0,B,8.641884346
1.002704,1,1,B,3.11633114
0,0,0,B,4.395180735
0,0,0,B,8.048834684
0,0,0,B,10.70073479
0,0,0,B,7.914806997
0,0,0,B,12.33596988
0,0,0,B,11.24465809
0,0,0,B,6.66632543
0,0,0,B,4.274358912
0,0,0,B,9.88916538
0,0,0,B,0.921647665
0,0,0,B,9.607417564
0,0,0,B,-1.312671589
0,0,0,B,7.986247806
0,0,0,B,2.568824425
0,0,0,B,9.50733222
0,0,0,B,10.82794581
0,0,0,B,9.297975634
0,0,0,B,6.663251338
0,0,0,B,9.198031261
0,0,0,B,12.82481419
0,0,0,B,8.643535079
0,0,0,B,-0.980742402
0,0,0,B,7.435880729
0,0,0,B,10.20839802
0,0,0,B,3.765814949
0,0,0,B,5.76719442
0,0,0,B,5.20803253
0,0,0,B,6.007792149
0,0,0,B,1.625341906
0,0,0,B,9.636253094
0,0,0,B,8.889376045
0,0,0,B,6.637394403
0,0,0,B,0.213824319
0,0,0,B,12.01242624
0,0,0,B,10.5435832
0,0,0,B,5.146696207
0,0,0,B,8.364743121
0,0,0,B,12.11348019
0,0,0,B,11.18047505
0,0,0,B,1.611353877
0,0,0,B,6.700149538
0,0,0,B,6.535335455
0,0,0,B,7.000592018
0,0,0,B,11.31635356
0,0,0,B,4.739651854
0,0,0,B,12.43854269
0,0,0,B,6.893126124
0,0,0,B,5.678059392
0,0,0,B,6.796565071
0,0,0,B,9.867273843
69.94,6,1,B,13.61410098
0,0,0,B,1.554710547
0,0,0,B,6.978859642
0,0,0,B,7.241453499
0,0,0,B,3.272791514
0,0,0,B,2.022118065
0,0,0,B,10.92978193
0,0,0,B,12.77716576
0,0,0,B,9.731177056
0,0,0,B,9.195211828
0,0,0,B,12.74945346
0,0,0,B,6.213269739
0,0,0,B,9.679940672
0,0,0,B,0.398633642
0,0,0,B,8.630006345
0,0,0,B,8.346389518
0,0,0,B,10.88865458
0,0,0,B,12.41758794
0,0,0,B,11.57503204
0,0,0,B,-0.04898327
0,0,0,B,13.56349669
0,0,0,B,10.29682819
0,0,0,B,8.149988684
0,0,0,B,6.653092282
0,0,0,B,7.311611921
0,0,0,B,5.987796908
0,0,0,B,4.899400051
0,0,0,B,6.543361746
0,0,0,B,10.1542558
0,0,0,B,10.8085281
0,0,0,B,10.32268512
0,0,0,B,5.97413175
0,0,0,B,3.10180651
0,0,0,B,6.456777851
0,0,0,B,6.85850166
0,0,0,B,5.546805664
0,0,0,B,6.180973582
0,0,0,B,9.487859938
0,0,0,B,3.618645064
0,0,0,B,5.513490873
0,0,0,B,5.38145498
0,0,0,B,3.266525095
0,0,0,B,5.226449798
0,0,0,B,4.389050741
0,0,0,B,9.99908691
0,0,0,B,6.560342012
0,0,0,B,10.2442503
0,0,0,B,12.47099346
0,0,0,B,10.25430022
0,0,0,B,12.55175659
0,0,0,B,4.276318873
0,0,0,B,9.276593414
0,0,0,B,9.301186151
0,0,0,B,9.751031325
0,0,0,B,4.399018803
0,0,0,B,3.079669409
0,0,0,B,12.06986992
0,0,0,B,9.012612577
0,0,0,B,9.324069037
0,0,0,B,9.695456651
0,0,0,B,11.42239155
0,0,0,B,9.632496881
0,0,0,B,5.353956408
0,0,0,B,8.278368409
0,0,0,B,10.65260433
0,0,0,B,10.47070539
0,0,0,B,6.322909325
0,0,0,B,5.532635737
0,0,0,B,-0.097441148
0,0,0,B,7.727701199
0,0,0,B,10.49883606
0,0,0,B,5.52042577
0,0,0,B,4.132482286
0,0,0,B,8.322929102
63.323518,4,1,B,1.205155354
0,0,0,B,2.782564775
0,0,0,B,5.190261004
0,0,0,B,3.752859197
0,0,0,B,1.012160578
0,0,0,B,2.927429091
0,0,0,B,9.579459697
0,0,0,B,6.168731784
0,0,0,B,9.83770617
0,0,0,B,2.448298187
0,0,0,B,9.709872142
0,0,0,B,5.945491762
0,0,0,B,5.740359779
15.922366,2,1,B,12.0340995
0,0,0,B,10.82604497
0,0,0,B,5.227127371
0,0,0,B,-0.622874427
0,0,0,B,7.933578968
0,0,0,B,8.35250587
0,0,0,B,8.78021849
0,0,0,B,8.815788828
0,0,0,B,14.94334567
0,0,0,B,7.543851393
0,0,0,B,7.274231689
0,0,0,B,7.542623575
0,0,0,B,2.317822077
0,0,0,B,6.902925929
0,0,0,B,7.678456609
0,0,0,B,1.583959897
0,0,0,B,12.40494596
0,0,0,B,9.537936716
0,0,0,B,6.165275704
0,0,0,B,5.664380592
51.904239,6,1,B,9.926882126
0,0,0,B,8.304957487
0,0,0,B,11.90681571
0,0,0,B,-1.972891983
0,0,0,B,-1.250134733
0,0,0,B,11.89606548
0,0,0,B,-2.916292647
0,0,0,B,10.8450625
0,0,0,B,4.718556124
0,0,0,B,5.131207513
0,0,0,B,3.249135557
0,0,0,B,10.94732609
0,0,0,B,4.779114829
0,0,0,B,9.121315383
0,0,0,B,6.263946784
0,0,0,B,2.594735929
0,0,0,B,7.437417775
0,0,0,B,8.332246875
0,0,0,B,3.631969161
0,0,0,B,4.657451722
0,0,0,B,4.788855517
0,0,0,B,2.889475877
0,0,0,B,6.752068043
0,0,0,B,6.703837539
0,0,0,B,0.036254573
0,0,0,B,11.07428245
0,0,0,B,9.015022738
0,0,0,B,5.701133273
0,0,0,B,4.900109456
0,0,0,B,4.873793227
0,0,0,B,6.242064341
0,0,0,B,10.32948815
0,0,0,B,7.763071448
1.99,1,1,B,7.625592229
0,0,0,B,2.072758729
0,0,0,B,0.757374732
0,0,0,B,6.864017746
0,0,0,B,8.206227289
0,0,0,B,11.144932
0,0,0,B,4.774058038
0,0,0,B,13.55440174
0,0,0,B,5.390827323
0,0,0,B,7.883556759
0,0,0,B,6.332254383
0,0,0,B,4.192372512
0,0,0,B,-0.112793419
0,0,0,B,8.384733814
0,0,0,B,5.271296982
0,0,0,B,13.42514436
0,0,0,B,1.009250195
0,0,0,B,13.655101
0,0,0,B,7.378468876
0,0,0,B,8.543936314
0,0,0,B,7.73824679
0,0,0,B,0.61691237
0,0,0,B,3.74290023
0,0,0,B,4.788496267
0,0,0,B,11.41246896
0,0,0,B,13.58981747
0,0,0,B,11.77082806
0,0,0,B,0.414622559
0,0,0,B,7.305791155
0,0,0,B,0.847523847
0,0,0,B,5.700160113
0,0,0,B,10.40844138
0,0,0,B,8.703166099
0,0,0,B,7.060873326
0,0,0,B,7.445098458
0,0,0,B,10.04198778
0,0,0,B,6.425786819
0,0,0,B,8.092695066
0,0,0,B,5.557337613
0,0,0,B,9.069551492
0,0,0,B,5.972544681
0,0,0,B,2.769468051
0,0,0,B,10.9703363
0,0,0,B,13.19369614
0,0,0,B,7.463843144
0,0,0,B,2.546214386
0,0,0,B,5.185467967
0,0,0,B,13.1946784
0,0,0,B,10.67133992
0,0,0,B,7.93577085
0,0,0,B,9.522061486
0,0,0,B,6.431675797
0,0,0,B,12.2934601
0,0,0,B,3.927864168
0,0,0,B,3.691049937
0,0,0,B,10.41883236
0,0,0,B,13.49945007
0,0,0,B,5.891872501
0,0,0,B,10.01789071
0,0,0,B,-5.856070561
0,0,0,B,3.625757313
0,0,0,B,4.794985511
0,0,0,B,7.001815288
0,0,0,B,6.768643584
0,0,0,B,2.454273567
0,0,0,B,9.576112756
0,0,0,B,9.090010576
0,0,0,B,6.246129783
0,0,0,B,0.08478521
0,0,0,B,6.826314643
0,0,0,B,8.866356734
0,0,0,B,11.16704182
0,0,0,B,9.286206773
0,0,0,B,6.109273567
0,0,0,B,8.658409865
0,0,0,B,11.32064638
0,0,0,B,0.398633642
0,0,0,B,8.443287083
0,0,0,B,4.011910573
0,0,0,B,6.318548298
0,0,0,B,6.03536348
0,0,0,B,10.21837518
0,0,0,B,1.06671207
0,0,0,B,5.266895027
0,0,0,B,6.29984454
0,0,0,B,6.313873496
0,0,0,B,4.886608008
0,0,0,B,5.130170689
0,0,0,B,3.055376805
0,0,0,B,0.809124981
0,0,0,B,1.452010406
0,0,0,B,4.506084519
0,0,0,B,4.110763552
0,0,0,B,7.761829988
0,0,0,B,16.35662768
0,0,0,B,5.888352757
0,0,0,B,10.48694896
0,0,0,B,7.205937731
0,0,0,B,8.879890015
0,0,0,B,4.034857124
0,0,0,B,4.560426828
0,0,0,B,3.786474121
0,0,0,B,4.835930963
0,0,0,B,7.437722456
0,0,0,B,3.427341948
0,0,0,B,13.7949449
0,0,0,B,5.884833012
0,0,0,B,9.658808562
0,0,0,B,7.744140316
0,0,0,B,5.918707143
0,0,0,B,7.646292329
0,0,0,B,1.894315869
0,0,0,B,16.04026904
0,0,0,B,4.540990926
0,0,0,B,8.546223694
0,0,0,B,4.457717591
0,0,0,B,7.464766281
0,0,0,B,8.956069291
0,0,0,B,9.511006578
0,0,0,B,5.420217644
0,0,0,B,3.881325324
0,0,0,B,1.259488567
0,0,0,B,9.983934728
0,0,0,B,3.932875483
0,0,0,B,9.270190571
0,0,0,B,12.69812158
0,0,0,B,1.478240233
0,0,0,B,2.386125129
0,0,0,B,3.723791746
0,0,0,B,7.748483153
0,0,0,B,7.432811185
0,0,0,B,4.666633071
0,0,0,B,2.000253812
0,0,0,B,0.796555764
0,0,0,B,8.580311555
0,0,0,B,8.7227839
0,0,0,B,5.535932655
0,0,0,B,6.0963451
0,0,0,B,6.359325493
0,0,0,B,8.325498424
0,0,0,B,4.408586687
0,0,0,B,3.109328031
0,0,0,B,4.358655428
4.99,1,1,B,6.349061846
0,0,0,B,6.282063918
0,0,0,B,10.02871825
0,0,0,B,6.750530997
0,0,0,B,6.618613338
0,0,0,B,10.79013812
0,0,0,B,7.250643943
0,0,0,B,3.11383003
0,0,0,B,3.241868694
0,0,0,B,6.913339643
0,0,0,B,7.64783847
0,0,0,B,9.033276296
0,0,0,B,7.471837602
24.544481,1,1,B,11.54009835
0,0,0,B,11.79894054
0,0,0,B,6.005254658
0,0,0,B,0.246966306
0,0,0,B,6.878419594
0,0,0,B,8.708477548
0,0,0,B,4.229570845
0,0,0,B,13.09234206
0,0,0,B,9.222005542
0,0,0,B,10.92347004
0,0,0,B,8.139843271
0,0,0,B,12.21993655
0,0,0,B,6.255197445
0,0,0,B,6.049919943
0,0,0,B,2.043818608
0,0,0,B,10.63076736
0,0,0,B,6.280190359
0,0,0,B,4.546229615
0,0,0,B,8.401204763
0,0,0,B,8.816125341
0,0,0,B,3.537845555
0,0,0,B,1.518749127
0,0,0,B,6.609677552
0,0,0,B,6.337547643
0,0,0,B,-2.95863872
0,0,0,B,18.29137757
0,0,0,B,8.598383215
0,0,0,B,11.68428964
0,0,0,B,-5.308918549
0,0,0,B,8.846770765
0,0,0,B,8.190320227
0,0,0,B,3.4528078
0,0,0,B,1.964419721
0,0,0,B,7.303644747
0,0,0,B,14.34802682
0,0,0,B,4.949640538
0,0,0,B,6.667553248
0,0,0,B,7.90605311
0,0,0,B,8.619124241
0,0,0,B,11.26523086
0,0,0,B,5.821968739
0,0,0,B,11.31635356
0,0,0,B,6.315433279
0,0,0,B,9.453108146
0,0,0,B,4.304804247
0,0,0,B,8.269728209
0,0,0,B,8.387316779
0,0,0,B,12.31428753
0,0,0,B,7.509367901
2.80714,1,1,B,7.394425961
0,0,0,B,6.462043825
0,0,0,B,11.27688149
0,0,0,B,6.427337507
0,0,0,B,-2.100294001
0,0,0,B,6.288926056
0,0,0,B,14.13966158
0,0,0,B,14.72124707
0,0,0,B,9.372581485
0,0,0,B,8.672975423
0,0,0,B,5.133617674
0,0,0,B,6.583170329
0,0,0,B,8.176968845
0,0,0,B,3.774004949
0,0,0,B,5.848626028
0,0,0,B,13.89729944
0,0,0,B,6.544289431
0,0,0,B,4.205460141
0,0,0,B,10.52492037
0,0,0,B,8.225026545
0,0,0,B,3.152665454
0,0,0,B,7.522910277
0,0,0,B,13.99885361
0,0,0,B,7.922937879
0,0,0,B,16.28605089
0,0,0,B,10.08360625
0,0,0,B,5.788167368
0,0,0,B,5.435215212
0,0,0,B,9.992302079
0,0,0,B,2.497010723
0,0,0,B,10.06902705
0,0,0,B,4.32229383
0,0,0,B,5.354961399
0,0,0,B,10.74940185
0,0,0,B,10.42490323
0,0,0,B,14.36403393
0,0,0,B,6.030297595
0,0,0,B,1.935861587
0,0,0,B,2.539229467
0,0,0,B,9.932793841
0,0,0,B,10.46194695
0,0,0,B,0.60672603
0,0,0,B,2.361059455
0,0,0,B,3.328252501
0,0,0,B,8.016724973
0,0,0,B,0.516686054
0,0,0,B,8.561616891
0,0,0,B,2.739263732
0,0,0,B,10.28247182
0,0,0,B,0.666079654
0,0,0,B,4.68789251
0,0,0,B,1.2417898
0,0,0,B,4.489122443
0,0,0,B,8.101858225
0,0,0,B,6.692464308
0,0,0,B,13.43052857
5.820584,2,1,B,8.362810445
0,0,0,B,9.497405085
0,0,0,B,11.71828655
0,0,0,B,11.74355232
0,0,0,B,7.962087079
0,0,0,B,8.397976057
0,0,0,B,7.804403435
0,0,0,B,5.117410478
0,0,0,B,7.768351065
0,0,0,B,5.277399691
0,0,0,B,1.983082552
0,0,0,B,4.237060534
0,0,0,B,2.202088876
0,0,0,B,2.362287273
0,0,0,B,4.726200427
0,0,0,B,7.827122613
0,0,0,B,12.39309524
0,0,0,B,2.370863808
0,0,0,B,9.290481398
0,0,0,B,3.264114934
0,0,0,B,11.76718099
0.991518,1,1,B,8.433887455
0,0,0,B,10.09375621
0,0,0,B,7.193996066
0,0,0,B,3.885954652
0,0,0,B,8.88666575
0,0,0,B,3.614634192
0,0,0,B,8.353792805
0,0,0,B,9.857142072
0,0,0,B,6.130373845
0,0,0,B,11.28751348
0,0,0,B,4.167697921
0,0,0,B,9.038101166
0,0,0,B,9.977568265
0,0,0,B,0.159800333
0,0,0,B,8.98892024
0,0,0,B,11.21425369
0,0,0,B,1.329174051
0,0,0,B,9.644888746
0,0,0,B,8.974190973
0,0,0,B,8.814779289
0,0,0,B,12.51224814
0,0,0,B,2.75247869
0,0,0,B,5.747481123
0,0,0,B,0.828915585
0,0,0,B,-1.088499335
0,0,0,B,0.217826095
0,0,0,B,9.925299605
0,0,0,B,4.072737579
0,0,0,B,7.470300556
0,0,0,B,4.793184712
0,0,0,B,1.784594428
0,0,0,B,9.83770617
0,0,0,B,5.444201019
0,0,0,B,11.16394953
0,0,0,B,1.739428921
0,0,0,B,12.57525794
0,0,0,B,9.85480467
0,0,0,B,10.88047823
0,0,0,B,9.345232979
0,0,0,B,7.838645911
0,0,0,B,6.603824954
0,0,0,B,12.37687895
0,0,0,B,5.897625055
0,0,0,B,8.402823664
0,0,0,B,10.11248726
0,0,0,B,6.651864464
0,0,0,B,4.239420673
0,0,0,B,5.591498234
0,0,0,B,5.07935722
0,0,0,B,16.8989048
0,0,0,B,6.59765858
0,0,0,B,8.027420631
0,0,0,B,13.43485776
0,0,0,B,1.263017407
0,0,0,B,2.575181793
0,0,0,B,3.332527126
0,0,0,B,4.371370164
0,0,0,B,5.391832314
0,0,0,B,10.9703363
0,0,0,B,6.833981683
0,0,0,B,6.074571797
1.99,1,1,B,10.75546818
0,0,0,B,4.421574272
0,0,0,B,7.44478923
0,0,0,B,6.818647602
0,0,0,B,3.977713572
0,0,0,B,0.56558049
0,0,0,B,8.353792805
0,0,0,B,5.715412339
0,0,0,B,4.155719875
0,0,0,B,6.481234163
0,0,0,B,8.79530246
0,0,0,B,2.737062755
0,0,0,B,8.911440386
0,0,0,B,6.913953552
0,0,0,B,6.443767529
0,0,0,B,0.540096448
0,0,0,B,7.018645487
0,0,0,B,8.98892024
0,0,0,B,13.20948497
0,0,0,B,1.431364876
0,0,0,B,5.34286512
0,0,0,B,11.65768692
0,0,0,B,11.04717041
0,0,0,B,3.559082256
0,0,0,B,11.08790668
0,0,0,B,13.59325536
0,0,0,B,6.308266461
0,0,0,B,3.047245923
0,0,0,B,5.569502104
0,0,0,B,6.672782842
0,0,0,B,12.37760655
0,0,0,B,3.737261363
0,0,0,B,1.516329871
0,0,0,B,8.28284767
0,0,0,B,7.816536094
0,0,0,B,4.175269464
0,0,0,B,7.403020686
0,0,0,B,9.46004759
0,0,0,B,8.09711521
0,0,0,B,15.17362973
0,0,0,B,4.186015144
0,0,0,B,7.677219696
0,0,0,B,-2.201138773
0,0,0,B,10.03112841
0,0,0,B,7.044047674
0,0,0,B,10.12351488
0,0,0,B,8.368608473
0,0,0,B,4.875221134
0,0,0,B,5.015647116
0,0,0,B,10.62487383
0,0,0,B,6.687239261
0,0,0,B,0.22048182
0,0,0,B,-0.062498362
0,0,0,B,5.601334419
0,0,0,B,6.370212145
0,0,0,B,10.8213065
0,0,0,B,3.235074768
0,0,0,B,12.40198101
0,0,0,B,10.49839495
0,0,0,B,-5.072595446
0,0,0,B,7.765245141
0,0,0,B,6.664788384
0,0,0,B,5.028916644
0,0,0,B,11.12702405
0,0,0,B,8.194135557
0,0,0,B,10.60949428
0,0,0,B,4.31880137
0,0,0,B,9.539041752
0,0,0,B,9.259535841
0,0,0,B,8.036865733
0,0,0,B,8.426761564
0,0,0,B,6.790430529
0,0,0,B,6.562192834
0,0,0,B,6.911807145
0,0,0,B,8.310409907
0,0,0,B,7.647220013
0,0,0,B,15.61324309
0,0,0,B,8.773856575
0,0,0,B,4.334308255
0,0,0,B,8.100594027
0,0,0,B,10.70166247
0,0,0,B,1.371847543
0,0,0,B,10.76480869
42.93,7,1,B,9.956522558
0,0,0,B,8.83868081
0,0,0,B,6.707220859
0,0,0,B,12.70551577
0,0,0,B,6.410584615
0,0,0,B,7.636710802
0,0,0,B,9.787088242
0,0,0,B,5.466138031
0,0,0,B,13.54647095
0,0,0,B,9.641127985
0,0,0,B,10.60542884
0,0,0,B,15.25097316
1.491534,1,1,B,8.482268026
0,0,0,B,9.496304596
0,0,0,B,2.209801391
0,0,0,B,14.25589501
0,0,0,B,15.3059794
0,0,0,B,13.5105641
0,0,0,B,5.049825927
0,0,0,B,0.118418324
0,0,0,B,2.572289599
0,0,0,B,4.598743839
0,0,0,B,4.758141881
0,0,0,B,7.502287485
0,0,0,B,8.264293978
0,0,0,B,-0.140696716
0,0,0,B,9.205780156
0,0,0,B,11.69855961
0,0,0,B,7.007631507
0,0,0,B,9.79517365
0,0,0,B,7.93577085
0,0,0,B,13.51725798
0,0,0,B,9.296188477
0,0,0,B,1.277078195
0,0,0,B,12.59181074
0,0,0,B,6.049919943
0,0,0,B,-3.875554899
0,0,0,B,4.83807737
0,0,0,B,11.62719157
0,0,0,B,2.007784428
0,0,0,B,1.013124642
0,0,0,B,12.30421942
0,0,0,B,8.635281415
0,0,0,B,10.14808943
0,0,0,B,4.929163265
0,0,0,B,7.471837602
0,0,0,B,6.633083398
0,0,0,B,3.285287971
0,0,0,B,12.30996743
0,0,0,B,9.564598554
0,0,0,B,8.700505827
0,0,0,B,8.954359441
0,0,0,B,8.582612577
0,0,0,B,11.52701982
0,0,0,B,8.916879164
0,0,0,B,11.21373527
0,0,0,B,14.81634383
0,0,0,B,10.91813131
0,0,0,B,8.14555035
0,0,0,B,8.363133315
0,0,0,B,11.88660674
0,0,0,B,8.095851012
0,0,0,B,1.951914168
0,0,0,B,10.34953341
0,0,0,B,4.472114892
0,0,0,B,5.773974703
0,0,0,B,8.010749593
0,0,0,B,6.905067789
0,0,0,B,12.93960152
0,0,0,B,6.380775926
0,0,0,B,5.272993189
0,0,0,B,3.294392013
0,0,0,B,5.331087163
0,0,0,B,5.891872501
0,0,0,B,4.640516931
0,0,0,B,1.385362634
0,0,0,B,13.31866072
0,0,0,B,13.028732
0,0,0,B,6.422062438
0,0,0,B,5.455842551
0,0,0,B,5.342528607
0,0,0,B,10.9292999
0,0,0,B,8.135091161
0,0,0,B,13.11040462
0,0,0,B,2.349990904
0,0,0,B,3.753723217
0,0,0,B,0.60332452
0,0,0,B,8.613194336
0,0,0,B,7.65680154
0,0,0,B,10.91619408
0,0,0,B,4.270443537
0,0,0,B,2.721028363
0,0,0,B,2.010522007
0,0,0,B,8.520403139
0,0,0,B,0.193706296
0,0,0,B,5.558983798
0,0,0,B,9.023626557
0,0,0,B,14.67249815
0,0,0,B,7.327860044
0,0,0,B,5.235299181
0,0,0,B,-2.100294001
0,0,0,B,10.91861334
0,0,0,B,10.74986569
0,0,0,B,8.887684384
0,0,0,B,8.397330316
0,0,0,B,10.12637069
0,0,0,B,2.330855136
0,0,0,B,10.21546479
0,0,0,B,1.957471181
0,0,0,B,7.803157427
0,0,0,B,4.95316483
0,0,0,B,15.42894308
0,0,0,B,18.26052751
0,0,0,B,4.868090695
0,0,0,B,4.477790139
0,0,0,B,9.383413567
0,0,0,B,0.516686054
0,0,0,B,-1.832029443
0,0,0,B,6.531320036
0,0,0,B,1.456958057
0,0,0,B,3.774859874
0,0,0,B,10.12310561
0,0,0,B,8.477711458
0,0,0,B,7.941718945
0,0,0,B,11.6890463
0,0,0,B,12.9938074
0,0,0,B,6.971206244
0,0,0,B,8.547533366
0,0,0,B,3.504658093
0,0,0,B,7.659275365
0,0,0,B,12.29275069
0,0,0,B,8.080062184
0,0,0,B,6.652478373
0,0,0,B,2.340131982
0,0,0,B,9.436709956
0,0,0,B,9.944644557
0,0,0,B,9.754096322
0,0,0,B,14.44250513
0,0,0,B,10.3722344
0,0,0,B,5.382128006
0,0,0,B,9.270545274
0,0,0,B,12.40049853
0,0,0,B,13.60018571
0,0,0,B,8.358303898
0,0,0,B,7.496748662
0,0,0,B,6.419270289
0,0,0,B,11.90301402
0,0,0,B,6.852985575
0,0,0,B,5.56589141
0,0,0,B,10.68096237
0,0,0,B,7.570663297
0,0,0,B,5.10083039
0,0,0,B,8.695526344
0,0,0,B,9.065745257
0,0,0,B,14.79658961
0,0,0,B,8.864669621
0,0,0,B,5.438211997
0,0,0,B,5.080052983
0,0,0,B,3.298220986
0,0,0,B,9.398597581
0,0,0,B,11.20747795
0,0,0,B,1.937262209
0,0,0,B,1.319697116
0,0,0,B,7.318051143
0,0,0,B,11.81493856
0,0,0,B,9.177635843
0,0,0,B,0.583952282
0,0,0,B,8.332888069
0,0,0,B,5.897306732
0,0,0,B,2.328999767
0,0,0,B,0.945567376
0,0,0,B,9.221296136
0,0,0,B,2.047874954
0,0,0,B,3.27519258
0,0,0,B,13.59672963
0,0,0,B,11.08184945
0,0,0,B,7.193996066
0,0,0,B,11.65180249
0,0,0,B,12.52227078
0,0,0,B,3.584257069
0,0,0,B,5.446201908
0,0,0,B,12.49460395
0,0,0,B,9.324069037
0,0,0,B,7.49367457
0,0,0,B,7.719952304
0,0,0,B,11.69976015
0,0,0,B,7.978398866
0,0,0,B,8.454319254
0,0,0,B,0.161146386
0,0,0,B,6.021107151
0,0,0,B,6.886996129
2.99,1,1,B,8.757135515
0,0,0,B,8.910076144
0,0,0,B,11.1515986
0,0,0,B,7.487831067
0,0,0,B,11.07226337
0,0,0,B,5.022982191
0,0,0,B,10.00908226
0,0,0,B,6.967227204
0,0,0,B,6.779384716
0,0,0,B,2.718254404
0,0,0,B,8.866697794
0,0,0,B,11.01378286
0,0,0,B,5.953772711
0,0,0,B,-0.16581696
0,0,0,B,5.754916242
